representation,compartment,bootstrap_id,ari,nmi,nn_accuracy,silhouette
stack,epithelial,112,-0.03225806451612903,0.29513539794968274,0.3333333333333333,-0.003686404787003994
stack,epithelial,113,0.35294117647058826,0.6537409461766066,0.1111111111111111,-0.011791404336690903
stack,epithelial,114,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.019434895366430283
stack,epithelial,115,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.014753214083611965
stack,epithelial,116,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.014867504127323627
stack,epithelial,117,-0.13333333333333333,0.16904258874082662,0.3333333333333333,-0.01450495794415474
stack,epithelial,118,-0.07142857142857142,0.2503486204735853,0.4444444444444444,6.181528442539275e-05
stack,epithelial,119,-0.13333333333333333,0.16904258874082662,0.4444444444444444,-0.0151515519246459
stack,epithelial,120,-0.16129032258064516,0.14378913248740022,0.4444444444444444,-0.020634733140468597
stack,epithelial,121,0.0,0.34247811980489706,0.2222222222222222,-0.026596462354063988
stack,epithelial,122,-0.13333333333333333,0.16904258874082662,0.2222222222222222,-0.0366998165845871
stack,epithelial,123,0.07142857142857142,0.3930065516315367,0.1111111111111111,-0.02214675396680832
stack,epithelial,124,-0.13333333333333333,0.16904258874082662,0.3333333333333333,-0.03272322937846184
stack,epithelial,125,0.07142857142857142,0.3930065516315366,0.3333333333333333,-0.002176954410970211
stack,epithelial,126,0.07142857142857142,0.3930065516315367,0.0,-0.004562833346426487
stack,epithelial,127,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.0014245443744584918
stack,epithelial,128,-0.13333333333333333,0.1690425887408266,0.1111111111111111,-0.018684903159737587
stack,epithelial,129,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.040658675134181976
stack,epithelial,130,0.0,0.31832981211857864,0.3333333333333333,-0.02263796515762806
stack,epithelial,131,0.0,0.34247811980489706,0.2222222222222222,-0.049641624093055725
stack,epithelial,132,0.07142857142857142,0.3930065516315366,0.4444444444444444,-0.006365831010043621
stack,epithelial,133,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.0136864073574543
stack,epithelial,134,0.07142857142857142,0.3930065516315367,0.3333333333333333,-0.0004140130477026105
stack,epithelial,135,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.03795269504189491
stack,epithelial,136,0.0,0.34247811980489706,0.3333333333333333,-0.013124119490385056
stack,epithelial,137,0.0,0.34247811980489706,0.3333333333333333,-0.012392651289701462
stack,epithelial,138,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.03572705015540123
stack,epithelial,139,0.0,0.27762581114398704,0.3333333333333333,-0.04284341633319855
stack,epithelial,140,-0.03225806451612903,0.29513539794968274,0.1111111111111111,-0.02171306684613228
stack,epithelial,141,0.35714285714285715,0.589509827447305,0.2222222222222222,0.02534211240708828
stack,epithelial,142,-0.07142857142857142,0.2503486204735853,0.2222222222222222,-0.0349695049226284
stack,epithelial,143,0.0,0.34247811980489706,0.4444444444444444,-0.038357097655534744
stack,epithelial,144,-0.037037037037037035,0.2804132238095367,0.2222222222222222,-0.027203699573874474
stack,epithelial,145,-0.16129032258064516,0.14378913248740022,0.2222222222222222,0.008709356188774109
stack,epithelial,146,-0.13333333333333333,0.1690425887408266,0.2222222222222222,-0.030012700706720352
stack,epithelial,147,0.0,0.31832981211857864,0.1111111111111111,-0.021189946681261063
stack,epithelial,148,-0.13333333333333333,0.1690425887408266,0.3333333333333333,-0.029138505458831787
stack,epithelial,149,-0.21428571428571427,0.10769068931563396,0.3333333333333333,-0.035897210240364075
stack,epithelial,150,0.07142857142857142,0.3930065516315366,0.2222222222222222,-0.0106896311044693
stack,epithelial,151,0.0,0.3183298121185787,0.2222222222222222,0.015265828929841518
stack,epithelial,152,-0.16129032258064516,0.14378913248740022,0.3333333333333333,-0.020700940862298012
stack,epithelial,153,0.26666666666666666,0.5239645650766063,0.2222222222222222,0.0048768604174256325
stack,epithelial,154,0.35294117647058826,0.6537409461766066,0.1111111111111111,-0.0045953779481351376
stack,epithelial,155,0.21428571428571427,0.44685189628935357,0.1111111111111111,-0.005060501396656036
stack,epithelial,156,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.0012770452303811908
stack,epithelial,157,-0.16129032258064516,0.14378913248740022,0.3333333333333333,-0.010232310742139816
stack,epithelial,158,-0.13333333333333333,0.1690425887408266,0.1111111111111111,-0.014239315874874592
stack,epithelial,159,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.014075908809900284
stack,epithelial,160,-0.16129032258064516,0.14378913248740022,0.3333333333333333,-0.023546632379293442
stack,epithelial,161,0.07142857142857142,0.3930065516315366,0.4444444444444444,-0.0018889904022216797
stack,epithelial,162,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.025421954691410065
stack,epithelial,163,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.010841544717550278
stack,epithelial,164,0.07142857142857142,0.3930065516315366,0.4444444444444444,-0.020101891830563545
stack,epithelial,165,-0.13333333333333333,0.1690425887408266,0.1111111111111111,-0.013133436441421509
stack,epithelial,166,0.07692307692307693,0.35631003654375043,0.4444444444444444,-0.0005211283569224179
stack,epithelial,167,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.01376198697835207
stack,epithelial,168,0.07142857142857142,0.3930065516315367,0.1111111111111111,-0.0012359461979940534
stack,epithelial,169,-0.03225806451612903,0.29513539794968274,0.4444444444444444,-0.010660499334335327
stack,epithelial,170,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.008219295181334019
stack,epithelial,171,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.03259575366973877
stack,epithelial,172,0.07142857142857142,0.3930065516315367,0.2222222222222222,-0.0028070046100765467
stack,epithelial,173,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.010995583608746529
stack,epithelial,174,0.26666666666666666,0.5451600159416436,0.3333333333333333,0.004139887634664774
stack,epithelial,175,-0.037037037037037035,0.2804132238095367,0.3333333333333333,-0.01870134472846985
stack,epithelial,176,-0.16129032258064516,0.14378913248740022,0.0,-0.029984958469867706
stack,epithelial,177,0.07142857142857142,0.3930065516315366,0.5555555555555556,-0.00047979585360735655
stack,epithelial,178,-0.13333333333333333,0.1690425887408266,0.4444444444444444,-0.03435276076197624
stack,epithelial,179,-0.21428571428571427,0.10769068931563397,0.2222222222222222,-0.028257204219698906
stack,epithelial,180,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.025384141132235527
stack,epithelial,181,-0.3333333333333333,0.0,0.1111111111111111,-0.03511025384068489
stack,epithelial,182,-0.16129032258064516,0.14378913248740022,0.1111111111111111,-0.01657053828239441
stack,epithelial,183,0.07142857142857142,0.3930065516315367,0.2222222222222222,-0.0010699925478547812
stack,epithelial,184,-0.03225806451612903,0.29513539794968274,0.4444444444444444,-0.01635838858783245
stack,epithelial,185,-0.21428571428571427,0.10769068931563396,0.1111111111111111,-0.03227563202381134
stack,epithelial,186,-0.03225806451612903,0.29513539794968274,0.2222222222222222,-0.024227388203144073
stack,epithelial,187,-0.16129032258064516,0.14378913248740022,0.3333333333333333,-0.03715817630290985
stack,epithelial,188,-0.16129032258064516,0.14378913248740022,0.2222222222222222,-0.04970816150307655
stack,epithelial,189,0.07142857142857142,0.3930065516315367,0.5555555555555556,-0.008787889964878559
stack,epithelial,190,0.07142857142857142,0.3930065516315367,0.3333333333333333,0.0038246777839958668
stack,epithelial,191,0.0,0.34247811980489706,0.3333333333333333,-0.0005699784960597754
stack,epithelial,192,0.07142857142857142,0.3930065516315366,0.4444444444444444,0.010742727667093277
stack,epithelial,193,0.07142857142857142,0.3930065516315367,0.2222222222222222,-0.009784136898815632
stack,epithelial,194,-0.13333333333333333,0.1690425887408266,0.3333333333333333,-0.017334306612610817
stack,epithelial,195,0.07142857142857142,0.3930065516315366,0.3333333333333333,-0.016079794615507126
stack,epithelial,196,0.07142857142857142,0.3930065516315367,0.1111111111111111,-0.011966233141720295
stack,epithelial,197,-0.16129032258064516,0.14378913248740022,0.3333333333333333,-0.03529126197099686
stack,epithelial,198,0.26666666666666666,0.5239645650766063,0.2222222222222222,0.01905839890241623
stack,epithelial,199,0.0,0.34247811980489706,0.3333333333333333,-0.021371355280280113
stack,immune,0,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.045151494443416595
stack,immune,1,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.04861563816666603
stack,immune,2,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.045965272933244705
stack,immune,3,0.26666666666666666,0.5239645650766063,0.1111111111111111,0.039831407368183136
stack,immune,4,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.0417950414121151
stack,immune,5,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06522068381309509
stack,immune,6,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.05669599771499634
stack,immune,7,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.0594787672162056
stack,immune,8,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.04228224232792854
stack,immune,9,0.26666666666666666,0.5451600159416436,0.1111111111111111,0.06254084408283234
stack,immune,10,0.26666666666666666,0.5239645650766063,0.1111111111111111,0.053082048892974854
stack,immune,11,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.04977880418300629
stack,immune,12,0.07142857142857142,0.3930065516315367,0.0,0.0570254772901535
stack,immune,13,0.26666666666666666,0.5239645650766063,0.1111111111111111,0.04356997460126877
stack,immune,14,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.054172076284885406
stack,immune,15,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.0391823910176754
stack,immune,16,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.0692846029996872
stack,immune,17,0.07142857142857142,0.3930065516315366,0.0,0.04827280342578888
stack,immune,18,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.07304636389017105
stack,immune,19,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05364402383565903
stack,immune,20,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06435833126306534
stack,immune,21,0.07142857142857142,0.3930065516315366,0.0,0.06753457337617874
stack,immune,22,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05941583216190338
stack,immune,23,0.07142857142857142,0.3930065516315367,0.0,0.05461617931723595
stack,immune,24,0.26666666666666666,0.5239645650766063,0.0,0.019101334735751152
stack,immune,25,0.26666666666666666,0.5451600159416436,0.2222222222222222,0.06318867951631546
stack,immune,26,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.05234668031334877
stack,immune,27,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.049240842461586
stack,immune,28,0.0,0.3183298121185787,0.1111111111111111,0.04694048687815666
stack,immune,29,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.04937278479337692
stack,immune,30,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.061898455023765564
stack,immune,31,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.040683064609766006
stack,immune,32,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.07255662232637405
stack,immune,33,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.04475731775164604
stack,immune,34,0.26666666666666666,0.5451600159416436,0.2222222222222222,0.0712173581123352
stack,immune,35,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06427428871393204
stack,immune,36,0.35714285714285715,0.5895098274473051,0.0,0.05685986578464508
stack,immune,37,0.26666666666666666,0.5239645650766063,0.1111111111111111,0.06242108345031738
stack,immune,38,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.050198934972286224
stack,immune,39,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.04957353696227074
stack,immune,40,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.05499545857310295
stack,immune,41,0.07142857142857142,0.3930065516315366,0.0,0.043933555483818054
stack,immune,42,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06853613257408142
stack,immune,43,0.0967741935483871,0.35226010009797853,0.1111111111111111,0.052259065210819244
stack,immune,44,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.04347146302461624
stack,immune,45,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05904648080468178
stack,immune,46,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.0413992777466774
stack,immune,47,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.05977702885866165
stack,immune,48,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.07215516269207001
stack,immune,49,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.04010562598705292
stack,immune,50,0.07142857142857142,0.3930065516315367,0.0,0.038294434547424316
stack,immune,51,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.05339154601097107
stack,immune,52,0.07142857142857142,0.3930065516315366,0.0,0.04808202013373375
stack,immune,53,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.049533434212207794
stack,immune,54,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.056573085486888885
stack,immune,55,0.26666666666666666,0.5239645650766062,0.1111111111111111,0.04102248698472977
stack,immune,56,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.0471881665289402
stack,immune,57,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.04919087141752243
stack,immune,58,0.26666666666666666,0.5451600159416436,0.1111111111111111,0.05865979194641113
stack,immune,59,0.0967741935483871,0.35226010009797853,0.0,0.05733558163046837
stack,immune,60,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.05202879011631012
stack,immune,61,0.07142857142857142,0.3930065516315367,0.0,0.04162312299013138
stack,immune,62,0.26666666666666666,0.5239645650766062,0.2222222222222222,0.059194259345531464
stack,immune,63,0.07142857142857142,0.3930065516315366,0.0,0.0667119175195694
stack,immune,64,0.26666666666666666,0.5239645650766062,0.2222222222222222,0.054998479783535004
stack,immune,65,0.07142857142857142,0.3930065516315367,0.0,0.054445937275886536
stack,immune,66,0.07142857142857142,0.3930065516315366,0.0,0.05259694531559944
stack,immune,67,0.26666666666666666,0.5451600159416436,0.2222222222222222,0.04161189869046211
stack,immune,68,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06944942474365234
stack,immune,69,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.041114937514066696
stack,immune,70,0.35714285714285715,0.5895098274473051,0.0,0.05681469663977623
stack,immune,71,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.04252894967794418
stack,immune,72,0.26666666666666666,0.5239645650766063,0.1111111111111111,0.05144446715712547
stack,immune,73,0.26666666666666666,0.5451600159416436,0.1111111111111111,0.04650004953145981
stack,immune,74,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.05298858880996704
stack,immune,75,0.07142857142857142,0.3930065516315367,0.3333333333333333,0.05953614041209221
stack,immune,76,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.052454933524131775
stack,immune,77,0.07142857142857142,0.3930065516315367,0.0,0.04954201728105545
stack,immune,78,0.0967741935483871,0.35226010009797853,0.2222222222222222,0.050854310393333435
stack,immune,79,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.04987731948494911
stack,immune,80,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.03805544227361679
stack,immune,81,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06118879094719887
stack,immune,82,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05920187011361122
stack,immune,83,0.07142857142857142,0.3930065516315367,0.0,0.07105525583028793
stack,immune,84,0.0967741935483871,0.35226010009797853,0.2222222222222222,0.03297058492898941
stack,immune,85,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.05603867769241333
stack,immune,86,0.07142857142857142,0.3930065516315366,0.0,0.06287665665149689
stack,immune,87,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05144405737519264
stack,immune,88,-0.16129032258064516,0.14378913248740022,0.2222222222222222,0.0586136057972908
stack,immune,89,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.057897429913282394
stack,immune,90,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.05551080405712128
stack,immune,91,0.26666666666666666,0.5239645650766062,0.0,0.04348352178931236
stack,immune,92,0.26666666666666666,0.5239645650766063,0.1111111111111111,0.054538048803806305
stack,immune,93,0.07142857142857142,0.3930065516315367,0.0,0.0503222830593586
stack,immune,94,0.26666666666666666,0.5239645650766063,0.1111111111111111,0.05538956820964813
stack,immune,95,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.04271863028407097
stack,immune,96,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.05248687043786049
stack,immune,97,0.07142857142857142,0.3930065516315366,0.0,0.04855077341198921
stack,immune,98,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.048215895891189575
stack,immune,99,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.050401315093040466
stack,immune,100,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.057056717574596405
stack,immune,101,0.07142857142857142,0.3930065516315367,0.3333333333333333,0.04630272835493088
stack,immune,102,0.26666666666666666,0.5451600159416436,0.2222222222222222,0.0764521062374115
stack,immune,103,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.07057145237922668
stack,immune,104,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.047047726809978485
stack,immune,105,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.03884937986731529
stack,immune,106,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.04574146494269371
stack,immune,107,0.07142857142857142,0.3930065516315366,0.0,0.05734613165259361
stack,immune,108,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.046682681888341904
stack,immune,109,0.07142857142857142,0.3930065516315366,0.0,0.04323588311672211
stack,immune,110,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.03714456781744957
stack,immune,111,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.05307220295071602
stack,immune,112,0.26666666666666666,0.5239645650766062,0.2222222222222222,0.04583495110273361
stack,immune,113,0.07142857142857142,0.3930065516315366,0.0,0.05466762185096741
stack,immune,114,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.0378156416118145
stack,immune,115,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.04806651547551155
stack,immune,116,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.052308712154626846
stack,immune,117,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.04588764160871506
stack,immune,118,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.05987325683236122
stack,immune,119,0.26666666666666666,0.5239645650766063,0.2222222222222222,0.06611503660678864
stack,immune,120,0.0967741935483871,0.35226010009797853,0.2222222222222222,0.04507635533809662
stack,immune,121,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.05436409264802933
stack,immune,122,0.07142857142857142,0.3930065516315366,0.0,0.051372237503528595
stack,immune,123,0.35714285714285715,0.5895098274473051,0.1111111111111111,0.08102080971002579
stack,immune,124,0.07142857142857142,0.3930065516315366,0.0,0.0513717420399189
stack,immune,125,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.037547141313552856
stack,immune,126,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.03821544721722603
stack,immune,127,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06048232316970825
stack,immune,128,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.04930196329951286
stack,immune,129,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.05812909081578255
stack,immune,130,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.06524153798818588
stack,immune,131,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.05783669650554657
stack,immune,132,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06584867835044861
stack,immune,133,0.26666666666666666,0.5451600159416436,0.1111111111111111,0.08507566899061203
stack,immune,134,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.04136962443590164
stack,immune,135,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.052681487053632736
stack,immune,136,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.05420482158660889
stack,immune,137,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05189404636621475
stack,immune,138,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.047839172184467316
stack,immune,139,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.050398752093315125
stack,immune,140,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.057834334671497345
stack,immune,141,0.26666666666666666,0.5451600159416436,0.2222222222222222,0.0656389594078064
stack,immune,142,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.04625410959124565
stack,immune,143,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.052664536982774734
stack,immune,144,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.052154459059238434
stack,immune,145,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.05659851059317589
stack,immune,146,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.061319105327129364
stack,immune,147,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.04518376663327217
stack,immune,148,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.051095928996801376
stack,immune,149,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.0399148054420948
stack,immune,150,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.0551164336502552
stack,immune,151,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05217605456709862
stack,immune,152,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.04805295169353485
stack,immune,153,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.059901729226112366
stack,immune,154,0.07142857142857142,0.3930065516315367,0.0,0.06290718168020248
stack,immune,155,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.057504184544086456
stack,immune,156,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.06736333668231964
stack,immune,157,0.07142857142857142,0.3930065516315367,0.3333333333333333,0.04463528096675873
stack,immune,158,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.050142958760261536
stack,immune,159,0.0967741935483871,0.35226010009797853,0.2222222222222222,0.06689348816871643
stack,immune,160,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.04958947002887726
stack,immune,161,0.26666666666666666,0.5451600159416436,0.0,0.06354501843452454
stack,immune,162,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.04827173799276352
stack,immune,163,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.049524903297424316
stack,immune,164,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.06237037479877472
stack,immune,165,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.047970134764909744
stack,immune,166,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.05708108842372894
stack,immune,167,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05555737763643265
stack,immune,168,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.064246766269207
stack,immune,169,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.05160542204976082
stack,immune,170,0.07142857142857142,0.3930065516315366,0.0,0.06416301429271698
stack,immune,171,0.07142857142857142,0.3930065516315367,0.0,0.046515319496393204
stack,immune,172,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.064019575715065
stack,immune,173,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.05761943385004997
stack,immune,174,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.050408653914928436
stack,immune,175,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.05558018013834953
stack,immune,176,0.26666666666666666,0.5451600159416436,0.0,0.04652950540184975
stack,immune,177,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.03683248907327652
stack,immune,178,0.0967741935483871,0.35226010009797853,0.0,0.047392964363098145
stack,immune,179,0.07142857142857142,0.3930065516315367,0.0,0.058331966400146484
stack,immune,180,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.06820473819971085
stack,immune,181,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.04345281422138214
stack,immune,182,0.07142857142857142,0.3930065516315366,0.3333333333333333,0.05458284541964531
stack,immune,183,0.0967741935483871,0.35226010009797853,0.2222222222222222,0.04757709801197052
stack,immune,184,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.04608370363712311
stack,immune,185,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.03618832677602768
stack,immune,186,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.06468124687671661
stack,immune,187,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.055716805160045624
stack,immune,188,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.050111863762140274
stack,immune,189,0.26666666666666666,0.5239645650766062,0.1111111111111111,0.0468280129134655
stack,immune,190,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.059280335903167725
stack,immune,191,0.07142857142857142,0.3930065516315366,0.1111111111111111,0.05839519202709198
stack,immune,192,0.26666666666666666,0.5239645650766062,0.1111111111111111,0.05835982784628868
stack,immune,193,0.07142857142857142,0.3930065516315367,0.2222222222222222,0.045511338859796524
stack,immune,194,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.05051756277680397
stack,immune,195,0.26666666666666666,0.5239645650766062,0.0,0.0613553524017334
stack,immune,196,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.059939462691545486
stack,immune,197,0.07142857142857142,0.3930065516315367,0.1111111111111111,0.050953458994627
stack,immune,198,0.0967741935483871,0.35226010009797853,0.2222222222222222,0.05490057170391083
stack,immune,199,0.07142857142857142,0.3930065516315366,0.2222222222222222,0.05822144076228142
pca,all,0,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.001669552642852068
pca,all,1,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.00033302151132375
pca,all,2,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.021694930270314217
pca,all,3,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.014115921221673489
pca,all,4,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.019751494750380516
pca,all,5,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.012269482016563416
pca,all,6,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.008235469460487366
pca,all,7,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.012523307465016842
pca,all,8,-0.11764705882352941,0.2179136487255354,0.0,0.00801023282110691
pca,all,9,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0008607867057435215
pca,all,10,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.009805571287870407
pca,all,11,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.0011326712556183338
pca,all,12,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-5.280060941004194e-05
pca,all,13,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.011701513081789017
pca,all,14,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.014884022995829582
pca,all,15,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.005936847999691963
pca,all,16,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.004269562195986509
pca,all,17,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.007459599059075117
pca,all,18,-0.11764705882352941,0.2179136487255354,0.2222222222222222,0.002704130718484521
pca,all,19,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.002169031649827957
pca,all,20,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.006715439725667238
pca,all,21,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.018617860972881317
pca,all,22,-0.11764705882352941,0.2179136487255354,0.2222222222222222,-0.0119483582675457
pca,all,23,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.013824865221977234
pca,all,24,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.002629912458360195
pca,all,25,-0.11764705882352941,0.2179136487255354,0.1111111111111111,0.005927335005253553
pca,all,26,-0.11764705882352941,0.2179136487255354,0.1111111111111111,-0.0036331419833004475
