sample_id,histology_type,radiological_type,gender,organism,cohort,compartment,epithelial_score,immune_score,stromal_score,endothelial_score
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.4272790717874736,1.965150833523848,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.1967970965731296,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,epithelial,1.6810739775561019,0.850647930997629,0.12226656875802717,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.07034951114974097,2.898566527895258,0.0,0.297129186051022
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.7720478274069342,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.2857073332636383,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,2.3454964761894415,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.3182887165395555,0.7537308650905455,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.4320151122362366,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.4827662628532639,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.5289738283859711,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.1054118113099878,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.24137478681142763,1.4222040984044526,0.24137478681142763,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.083098771026173,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.6922855338025748,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.42439334278368773,1.6025318357568445,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.6746638975063981,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.4447864849844299,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.3518366597586885,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.6341978723653825,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.3583818080781156,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.5906777157459369,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.6609866232133089,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.8850495035957457,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.982849284714159,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.9596755052042256,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,epithelial,1.9074503899693127,0.7835651434559231,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.2500330380148263,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.35056881059567624,0.8216419766373043,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,2.725674201271329,0.11478191983851352,0.18724906928073998
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.7454658938714538,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.7687358484104474,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,2.501100985443925,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.6102848191464798,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,epithelial,1.0869902878916897,0.23786912217505796,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.6273285522463039,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.717617448485298,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.1461649477896405,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.8505090193899916,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.294177452861788,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.7392303111020325,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.2646355605075401,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,epithelial,0.4582823584791841,0.0,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.9072306038200472,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.3417784565951151,0.5357726214489598,0.3417784565951151,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.5006695223209754,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.6363097586197849,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,1.1043600468272636,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.3183510204928838,0.3183510204928838,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.42214593166708436,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.3257179357043062,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.5769770287292463,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,0.3824119464290636,0.0,0.0
TD2,IAC,SN,Male,Homo sapiens,GSE189357,immune,0.0,2.0661358484379093,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0758510272408681,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9350174575155226,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,1.4955932884138243,0.0,1.6201308158132632
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,1.3788728796548084,0.17102911273501736,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.501596740584565,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.8100208831749454,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9389373650506038,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5312816584905612,0.0,1.194046600738184
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.6446990726862126,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.6116982878205703,0.0,0.29209346183764906
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.6836070067101325,0.0,0.3090300379592007
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.27289934762990475,0.5457986952598095,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.6027250297999156,0.0,0.29770392134906964
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,1.5616127265667243,0.32906853761728294,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2881642737042207,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.6040756013806023,0.0,1.9102004719657635
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1443505672418968,0.0,0.28246989497344466
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2582679530258072,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.0,0.6561945623635618,1.4596672171434057
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1273953704934627,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0807426668043223,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.8719384188490238,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.875004283858542,0.0,0.2890077507783379
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1919315793334477,0.0,0.25877566961833726
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.7844186340411474,0.2746475591634926,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.36844851152657476,0.0,1.7257482879796453
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.6815345124380773,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.4371153060704892,0.0,1.7780477001033668
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.792227716556825,0.5168621875059001,1.702206172034002
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9422813178426719,0.5312591770477121,0.7795328123700048
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5448505029690878,0.0,1.300480437770555
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.4919333160865521,0.0,1.5577955753200707
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.6506602571427993,0.0,1.3798203694388342
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.708205093420547,0.0,0.1296640100009674
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.7101412774325224,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.7326380543403024,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.6108192939372086,0.0,2.296152336320757
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.090960058336901,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5543233813694793,0.624051676659405,2.19710375735028
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.7496015989465713,0.0,0.46463636589717383
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0474667352323603,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.731149144276576,0.0,0.49340770080097796
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.0,0.0,1.6141868260588972
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.21269742060799518,0.8999592901148012,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.9198867045647912,0.0,1.2869973151903145
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.853251147671066,0.0,1.6117441358689295
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1735236111438723,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.386573839364973,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.097846168924414,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.3857461111250369,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.5951533684616586,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,stromal,0.0,0.0,2.0940059585775153,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.3320897789287929,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.8998283985575432,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.916256017072819,0.8233163264058388,0.0,0.18219675632825122
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.4440074193436072,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.7401952141931414,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.7404177041650364,0.1820014231105956,0.3640028462211912
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.3284818466405409,0.623003387653244,0.39937992788646304,1.8647694737110214
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.3382100997139272,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5886203897635336,0.0,1.5548058170750279
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,1.0336476811252875,1.0309838703056489,1.0680955844703728
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.26208912349593405,2.1288351370667646,0.0,0.26208912349593405
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,1.0645161445240074,0.0,1.1115146949543004
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.5660700066454235,0.5961566370832327,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.583022010467843,0.35440699277605525,0.1932144935531764
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.42214593166708436,0.30638740170289863,1.7718060014270183
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.446942521745156,0.0,0.22582263155569113
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,stromal,0.5477963731527564,0.2615564275514322,1.128304851160089,0.5982811919456621
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.9166708770381256,0.08006311764708127,0.21765731880973277
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2887754786123842,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9340658095547079,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.6759865386334798,0.0,2.308147577560389
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,1.1634379379279813,0.0,1.2965363608958569
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2814000106020715,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1249116913927877,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.5685619927239107,0.0,0.3546503693144139
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.6590502270577072,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.64231516416201,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9426653280799183,0.0,0.5889049910885816
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.7643201160741537,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0247018029303896,0.0,0.28028152326316935
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.433489255868746,0.25499705913137943,2.6358317938986473
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.161261531864795,0.0,0.49654647254533835
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.3983335980775002,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.9566732973522083,0.30183454507579865,0.9616177364704972
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2979365559832616,0.0,0.19566722157318492
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.9387358175894602,0.0,1.9477604482572146
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.7213900704807956,0.5527454274538475,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.184547973608922,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9227647656161209,0.0,0.5087594822059335
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.413780750835357,0.21179517637626505,0.13271362627717387
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9402096240864696,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.3753112011776264,1.378795691716907,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9835583906333806,0.0,0.2948154091027489
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.4916790623164107,0.0,2.150302209878941
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.20062703384817068,0.2987441211233528,0.20062703384817068,2.2651223050335734
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.7186925657044574,0.5309908147251825,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.887228292878761,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.5215588577941258,2.3256047617198368,0.28124936183404825,0.7596594075366145
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1470080504027558,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.0,0.0,0.2128962961201805
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.5845263689068602,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.5682983138653217,0.0,0.6105166119197116
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.35860211281982257,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.3764094986256152,2.237716291725632,0.0,0.17023173256697616
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.4764905067788545,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9304654848148489,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.665544340180515,0.36561609758361924,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.32731255124348,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0616773560614654,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.09949184332311825,0.09949184332311825,0.5465060666311536
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.5656665305898776,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.32550208282612,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.3567772783279903,0.4778606755343896,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.612643358947265,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.6309081019371706,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.3352673497666838,0.0,2.189636136716093
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2088798066813877,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.8842662198743672,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.4810923947655934,0.0,1.7935210251358078
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2594003803165925,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.820344380405405,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0650900541222432,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.3679972132590543,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2196653621471025,0.0,0.26120266430884415
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.715866609291168,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.3914806736411824,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.0,0.0,1.8778709257056536
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.8075911930112797,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.437115418884328,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.36070446676200174,0.9049609145813944,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9903708832423135,0.0,0.38113957153796585
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.5491881790608912,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,1.9387012527093408,0.0,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,1.1476196448965503,0.0,1.7668719089911193
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.066834563240319,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.3785851416255797,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,1.2292203717010106,0.46648793045068293,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.7847060949656395,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.5433212392785265,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2226868157210695,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.40161164187429516,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5047368200230076,0.0,1.5970028161495549
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.4307275823247341,0.0,0.7218328176696877
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.2205449795059555,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.3321333884835473,0.0,0.24406831305856844
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.8741153259755414,0.0,1.5298943224107118
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0303799471166122,0.0,0.5705357250109836
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.6659912774229487,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1835118541313288,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,3.004847295321879,0.0741350042220951,0.23533435883372972
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,1.0551885512491963,0.0,1.1071769738449806
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.4258406022840246,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5201415677015409,0.0,2.7717276241855
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.779586070193173,0.0,0.24887487027727467
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.6804245235403055,0.0,2.1412271604848887
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.4580947724972941,0.2887354978024309,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.118360622249939,0.0,0.1454300597531601
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.3774818242312984,0.6532288446992548,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.9344725165185175,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.7652329520064147,0.18047876546600666,0.15219675957537884
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0806679139593856,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.219741181562628,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.40269487122005787,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.937264833111076,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.7375120141151289,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1360611846402926,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5724590343255522,0.0,2.555501104025384
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,3.2493643652842708,0.0,0.30830244938698426
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,2.825779850627388,0.6120187640097393,0.25199041441356745
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.0410559039670813,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.4095684479496402,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.3353380278886536,0.45433551110619386,1.3922012708060563
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.4357892776658536,0.0,1.566888761797881
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.365466207475988,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,stromal,0.0,0.0,0.742558379707701,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,1.0391994735585157,0.0,1.2382197064778027
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5151448912586842,0.0,2.13546470583391
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.5712186548881344,0.0,2.002784881110979
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.7758725432158944,0.0,1.6205566164841954
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,endothelial,0.0,0.0,0.0,2.244277607844099
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,1.1519470783717818,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.457220485433388,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.5924082948953231,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.7072772476145597,0.0,0.29638274154443284
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.8505848170315516,0.47788144049348996,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,immune,0.0,0.6436471956851777,0.0,0.0
TD3,MIA,pGGN,Male,Homo sapiens,GSE189357,epithelial,0.0,0.0,0.0,0.0
